Geo_FIPS	Geo_GEOID	Geo_NAME	Geo_QName	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_FILEID	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATECE	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_PLACESE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_UACP	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_VTD	Geo_ZCTA3	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_TAZ	Geo_UGA	Geo_BTTR	Geo_BTBG	Geo_PUMA5	Geo_PUMA1	B01001001	B01001002	B01001003	B01001004	B01001005	B01001006	B01001007	B01001008	B01001009	B01001010	B01001011	B01001012	B01001013	B01001014	B01001015	B01001016	B01001017	B01001018	B01001019	B01001020	B01001021	B01001022	B01001023	B01001024	B01001025	B01001026	B01001027	B01001028	B01001029	B01001030	B01001031	B01001032	B01001033	B01001034	B01001035	B01001036	B01001037	B01001038	B01001039	B01001040	B01001041	B01001042	B01001043	B01001044	B01001045	B01001046	B01001047	B01001048	B01001049	B01001001s	B01001002s	B01001003s	B01001004s	B01001005s	B01001006s	B01001007s	B01001008s	B01001009s	B01001010s	B01001011s	B01001012s	B01001013s	B01001014s	B01001015s	B01001016s	B01001017s	B01001018s	B01001019s	B01001020s	B01001021s	B01001022s	B01001023s	B01001024s	B01001025s	B01001026s	B01001027s	B01001028s	B01001029s	B01001030s	B01001031s	B01001032s	B01001033s	B01001034s	B01001035s	B01001036s	B01001037s	B01001038s	B01001039s	B01001040s	B01001041s	B01001042s	B01001043s	B01001044s	B01001045s	B01001046s	B01001047s	B01001048s	B01001049s	PCT_B01001002	PCT_B01001003	PCT_B01001004	PCT_B01001005	PCT_B01001006	PCT_B01001007	PCT_B01001008	PCT_B01001009	PCT_B01001010	PCT_B01001011	PCT_B01001012	PCT_B01001013	PCT_B01001014	PCT_B01001015	PCT_B01001016	PCT_B01001017	PCT_B01001018	PCT_B01001019	PCT_B01001020	PCT_B01001021	PCT_B01001022	PCT_B01001023	PCT_B01001024	PCT_B01001025	PCT_B01001026	PCT_B01001027	PCT_B01001028	PCT_B01001029	PCT_B01001030	PCT_B01001031	PCT_B01001032	PCT_B01001033	PCT_B01001034	PCT_B01001035	PCT_B01001036	PCT_B01001037	PCT_B01001038	PCT_B01001039	PCT_B01001040	PCT_B01001041	PCT_B01001042	PCT_B01001043	PCT_B01001044	PCT_B01001045	PCT_B01001046	PCT_B01001047	PCT_B01001048	PCT_B01001049	B01001A001	B01001A002	B01001A003	B01001A004	B01001A005	B01001A006	B01001A007	B01001A008	B01001A009	B01001A010	B01001A011	B01001A012	B01001A013	B01001A014	B01001A015	B01001A016	B01001A017	B01001A018	B01001A019	B01001A020	B01001A021	B01001A022	B01001A023	B01001A024	B01001A025	B01001A026	B01001A027	B01001A028	B01001A029	B01001A030	B01001A031	B01001A001s	B01001A002s	B01001A003s	B01001A004s	B01001A005s	B01001A006s	B01001A007s	B01001A008s	B01001A009s	B01001A010s	B01001A011s	B01001A012s	B01001A013s	B01001A014s	B01001A015s	B01001A016s	B01001A017s	B01001A018s	B01001A019s	B01001A020s	B01001A021s	B01001A022s	B01001A023s	B01001A024s	B01001A025s	B01001A026s	B01001A027s	B01001A028s	B01001A029s	B01001A030s	B01001A031s	PCT_B01001A002	PCT_B01001A003	PCT_B01001A004	PCT_B01001A005	PCT_B01001A006	PCT_B01001A007	PCT_B01001A008	PCT_B01001A009	PCT_B01001A010	PCT_B01001A011	PCT_B01001A012	PCT_B01001A013	PCT_B01001A014	PCT_B01001A015	PCT_B01001A016	PCT_B01001A017	PCT_B01001A018	PCT_B01001A019	PCT_B01001A020	PCT_B01001A021	PCT_B01001A022	PCT_B01001A023	PCT_B01001A024	PCT_B01001A025	PCT_B01001A026	PCT_B01001A027	PCT_B01001A028	PCT_B01001A029	PCT_B01001A030	PCT_B01001A031	B01001B001	B01001B002	B01001B003	B01001B004	B01001B005	B01001B006	B01001B007	B01001B008	B01001B009	B01001B010	B01001B011	B01001B012	B01001B013	B01001B014	B01001B015	B01001B016	B01001B017	B01001B018	B01001B019	B01001B020	B01001B021	B01001B022	B01001B023	B01001B024	B01001B025	B01001B026	B01001B027	B01001B028	B01001B029	B01001B030	B01001B031	B01001B001s	B01001B002s	B01001B003s	B01001B004s	B01001B005s	B01001B006s	B01001B007s	B01001B008s	B01001B009s	B01001B010s	B01001B011s	B01001B012s	B01001B013s	B01001B014s	B01001B015s	B01001B016s	B01001B017s	B01001B018s	B01001B019s	B01001B020s	B01001B021s	B01001B022s	B01001B023s	B01001B024s	B01001B025s	B01001B026s	B01001B027s	B01001B028s	B01001B029s	B01001B030s	B01001B031s	PCT_B01001B002	PCT_B01001B003	PCT_B01001B004	PCT_B01001B005	PCT_B01001B006	PCT_B01001B007	PCT_B01001B008	PCT_B01001B009	PCT_B01001B010	PCT_B01001B011	PCT_B01001B012	PCT_B01001B013	PCT_B01001B014	PCT_B01001B015	PCT_B01001B016	PCT_B01001B017	PCT_B01001B018	PCT_B01001B019	PCT_B01001B020	PCT_B01001B021	PCT_B01001B022	PCT_B01001B023	PCT_B01001B024	PCT_B01001B025	PCT_B01001B026	PCT_B01001B027	PCT_B01001B028	PCT_B01001B029	PCT_B01001B030	PCT_B01001B031	B01001C001	B01001C002	B01001C003	B01001C004	B01001C005	B01001C006	B01001C007	B01001C008	B01001C009	B01001C010	B01001C011	B01001C012	B01001C013	B01001C014	B01001C015	B01001C016	B01001C017	B01001C018	B01001C019	B01001C020	B01001C021	B01001C022	B01001C023	B01001C024	B01001C025	B01001C026	B01001C027	B01001C028	B01001C029	B01001C030	B01001C031	B01001C001s	B01001C002s	B01001C003s	B01001C004s	B01001C005s	B01001C006s	B01001C007s	B01001C008s	B01001C009s	B01001C010s	B01001C011s	B01001C012s	B01001C013s	B01001C014s	B01001C015s	B01001C016s	B01001C017s	B01001C018s	B01001C019s	B01001C020s	B01001C021s	B01001C022s	B01001C023s	B01001C024s	B01001C025s	B01001C026s	B01001C027s	B01001C028s	B01001C029s	B01001C030s	B01001C031s	PCT_B01001C002	PCT_B01001C003	PCT_B01001C004	PCT_B01001C005	PCT_B01001C006	PCT_B01001C007	PCT_B01001C008	PCT_B01001C009	PCT_B01001C010	PCT_B01001C011	PCT_B01001C012	PCT_B01001C013	PCT_B01001C014	PCT_B01001C015	PCT_B01001C016	PCT_B01001C017	PCT_B01001C018	PCT_B01001C019	PCT_B01001C020	PCT_B01001C021	PCT_B01001C022	PCT_B01001C023	PCT_B01001C024	PCT_B01001C025	PCT_B01001C026	PCT_B01001C027	PCT_B01001C028	PCT_B01001C029	PCT_B01001C030	PCT_B01001C031	B01001D001	B01001D002	B01001D003	B01001D004	B01001D005	B01001D006	B01001D007	B01001D008	B01001D009	B01001D010	B01001D011	B01001D012	B01001D013	B01001D014	B01001D015	B01001D016	B01001D017	B01001D018	B01001D019	B01001D020	B01001D021	B01001D022	B01001D023	B01001D024	B01001D025	B01001D026	B01001D027	B01001D028	B01001D029	B01001D030	B01001D031	B01001D001s	B01001D002s	B01001D003s	B01001D004s	B01001D005s	B01001D006s	B01001D007s	B01001D008s	B01001D009s	B01001D010s	B01001D011s	B01001D012s	B01001D013s	B01001D014s	B01001D015s	B01001D016s	B01001D017s	B01001D018s	B01001D019s	B01001D020s	B01001D021s	B01001D022s	B01001D023s	B01001D024s	B01001D025s	B01001D026s	B01001D027s	B01001D028s	B01001D029s	B01001D030s	B01001D031s	PCT_B01001D002	PCT_B01001D003	PCT_B01001D004	PCT_B01001D005	PCT_B01001D006	PCT_B01001D007	PCT_B01001D008	PCT_B01001D009	PCT_B01001D010	PCT_B01001D011	PCT_B01001D012	PCT_B01001D013	PCT_B01001D014	PCT_B01001D015	PCT_B01001D016	PCT_B01001D017	PCT_B01001D018	PCT_B01001D019	PCT_B01001D020	PCT_B01001D021	PCT_B01001D022	PCT_B01001D023	PCT_B01001D024	PCT_B01001D025	PCT_B01001D026	PCT_B01001D027	PCT_B01001D028	PCT_B01001D029	PCT_B01001D030	PCT_B01001D031	B01001E001	B01001E002	B01001E003	B01001E004	B01001E005	B01001E006	B01001E007	B01001E008	B01001E009	B01001E010	B01001E011	B01001E012	B01001E013	B01001E014	B01001E015	B01001E016	B01001E017	B01001E018	B01001E019	B01001E020	B01001E021	B01001E022	B01001E023	B01001E024	B01001E025	B01001E026	B01001E027	B01001E028	B01001E029	B01001E030	B01001E031	B01001E001s	B01001E002s	B01001E003s	B01001E004s	B01001E005s	B01001E006s	B01001E007s	B01001E008s	B01001E009s	B01001E010s	B01001E011s	B01001E012s	B01001E013s	B01001E014s	B01001E015s	B01001E016s	B01001E017s	B01001E018s	B01001E019s	B01001E020s	B01001E021s	B01001E022s	B01001E023s	B01001E024s	B01001E025s	B01001E026s	B01001E027s	B01001E028s	B01001E029s	B01001E030s	B01001E031s	PCT_B01001E002	PCT_B01001E003	PCT_B01001E004	PCT_B01001E005	PCT_B01001E006	PCT_B01001E007	PCT_B01001E008	PCT_B01001E009	PCT_B01001E010	PCT_B01001E011	PCT_B01001E012	PCT_B01001E013	PCT_B01001E014	PCT_B01001E015	PCT_B01001E016	PCT_B01001E017	PCT_B01001E018	PCT_B01001E019	PCT_B01001E020	PCT_B01001E021	PCT_B01001E022	PCT_B01001E023	PCT_B01001E024	PCT_B01001E025	PCT_B01001E026	PCT_B01001E027	PCT_B01001E028	PCT_B01001E029	PCT_B01001E030	PCT_B01001E031	B01001F001	B01001F002	B01001F003	B01001F004	B01001F005	B01001F006	B01001F007	B01001F008	B01001F009	B01001F010	B01001F011	B01001F012	B01001F013	B01001F014	B01001F015	B01001F016	B01001F017	B01001F018	B01001F019	B01001F020	B01001F021	B01001F022	B01001F023	B01001F024	B01001F025	B01001F026	B01001F027	B01001F028	B01001F029	B01001F030	B01001F031	B01001F001s	B01001F002s	B01001F003s	B01001F004s	B01001F005s	B01001F006s	B01001F007s	B01001F008s	B01001F009s	B01001F010s	B01001F011s	B01001F012s	B01001F013s	B01001F014s	B01001F015s	B01001F016s	B01001F017s	B01001F018s	B01001F019s	B01001F020s	B01001F021s	B01001F022s	B01001F023s	B01001F024s	B01001F025s	B01001F026s	B01001F027s	B01001F028s	B01001F029s	B01001F030s	B01001F031s	PCT_B01001F002	PCT_B01001F003	PCT_B01001F004	PCT_B01001F005	PCT_B01001F006	PCT_B01001F007	PCT_B01001F008	PCT_B01001F009	PCT_B01001F010	PCT_B01001F011	PCT_B01001F012	PCT_B01001F013	PCT_B01001F014	PCT_B01001F015	PCT_B01001F016	PCT_B01001F017	PCT_B01001F018	PCT_B01001F019	PCT_B01001F020	PCT_B01001F021	PCT_B01001F022	PCT_B01001F023	PCT_B01001F024	PCT_B01001F025	PCT_B01001F026	PCT_B01001F027	PCT_B01001F028	PCT_B01001F029	PCT_B01001F030	PCT_B01001F031	B01001G001	B01001G002	B01001G003	B01001G004	B01001G005	B01001G006	B01001G007	B01001G008	B01001G009	B01001G010	B01001G011	B01001G012	B01001G013	B01001G014	B01001G015	B01001G016	B01001G017	B01001G018	B01001G019	B01001G020	B01001G021	B01001G022	B01001G023	B01001G024	B01001G025	B01001G026	B01001G027	B01001G028	B01001G029	B01001G030	B01001G031	B01001G001s	B01001G002s	B01001G003s	B01001G004s	B01001G005s	B01001G006s	B01001G007s	B01001G008s	B01001G009s	B01001G010s	B01001G011s	B01001G012s	B01001G013s	B01001G014s	B01001G015s	B01001G016s	B01001G017s	B01001G018s	B01001G019s	B01001G020s	B01001G021s	B01001G022s	B01001G023s	B01001G024s	B01001G025s	B01001G026s	B01001G027s	B01001G028s	B01001G029s	B01001G030s	B01001G031s	PCT_B01001G002	PCT_B01001G003	PCT_B01001G004	PCT_B01001G005	PCT_B01001G006	PCT_B01001G007	PCT_B01001G008	PCT_B01001G009	PCT_B01001G010	PCT_B01001G011	PCT_B01001G012	PCT_B01001G013	PCT_B01001G014	PCT_B01001G015	PCT_B01001G016	PCT_B01001G017	PCT_B01001G018	PCT_B01001G019	PCT_B01001G020	PCT_B01001G021	PCT_B01001G022	PCT_B01001G023	PCT_B01001G024	PCT_B01001G025	PCT_B01001G026	PCT_B01001G027	PCT_B01001G028	PCT_B01001G029	PCT_B01001G030	PCT_B01001G031	B01001H001	B01001H002	B01001H003	B01001H004	B01001H005	B01001H006	B01001H007	B01001H008	B01001H009	B01001H010	B01001H011	B01001H012	B01001H013	B01001H014	B01001H015	B01001H016	B01001H017	B01001H018	B01001H019	B01001H020	B01001H021	B01001H022	B01001H023	B01001H024	B01001H025	B01001H026	B01001H027	B01001H028	B01001H029	B01001H030	B01001H031	B01001H001s	B01001H002s	B01001H003s	B01001H004s	B01001H005s	B01001H006s	B01001H007s	B01001H008s	B01001H009s	B01001H010s	B01001H011s	B01001H012s	B01001H013s	B01001H014s	B01001H015s	B01001H016s	B01001H017s	B01001H018s	B01001H019s	B01001H020s	B01001H021s	B01001H022s	B01001H023s	B01001H024s	B01001H025s	B01001H026s	B01001H027s	B01001H028s	B01001H029s	B01001H030s	B01001H031s	PCT_B01001H002	PCT_B01001H003	PCT_B01001H004	PCT_B01001H005	PCT_B01001H006	PCT_B01001H007	PCT_B01001H008	PCT_B01001H009	PCT_B01001H010	PCT_B01001H011	PCT_B01001H012	PCT_B01001H013	PCT_B01001H014	PCT_B01001H015	PCT_B01001H016	PCT_B01001H017	PCT_B01001H018	PCT_B01001H019	PCT_B01001H020	PCT_B01001H021	PCT_B01001H022	PCT_B01001H023	PCT_B01001H024	PCT_B01001H025	PCT_B01001H026	PCT_B01001H027	PCT_B01001H028	PCT_B01001H029	PCT_B01001H030	PCT_B01001H031	B01001I001	B01001I002	B01001I003	B01001I004	B01001I005	B01001I006	B01001I007	B01001I008	B01001I009	B01001I010	B01001I011	B01001I012	B01001I013	B01001I014	B01001I015	B01001I016	B01001I017	B01001I018	B01001I019	B01001I020	B01001I021	B01001I022	B01001I023	B01001I024	B01001I025	B01001I026	B01001I027	B01001I028	B01001I029	B01001I030	B01001I031	B01001I001s	B01001I002s	B01001I003s	B01001I004s	B01001I005s	B01001I006s	B01001I007s	B01001I008s	B01001I009s	B01001I010s	B01001I011s	B01001I012s	B01001I013s	B01001I014s	B01001I015s	B01001I016s	B01001I017s	B01001I018s	B01001I019s	B01001I020s	B01001I021s	B01001I022s	B01001I023s	B01001I024s	B01001I025s	B01001I026s	B01001I027s	B01001I028s	B01001I029s	B01001I030s	B01001I031s	PCT_B01001I002	PCT_B01001I003	PCT_B01001I004	PCT_B01001I005	PCT_B01001I006	PCT_B01001I007	PCT_B01001I008	PCT_B01001I009	PCT_B01001I010	PCT_B01001I011	PCT_B01001I012	PCT_B01001I013	PCT_B01001I014	PCT_B01001I015	PCT_B01001I016	PCT_B01001I017	PCT_B01001I018	PCT_B01001I019	PCT_B01001I020	PCT_B01001I021	PCT_B01001I022	PCT_B01001I023	PCT_B01001I024	PCT_B01001I025	PCT_B01001I026	PCT_B01001I027	PCT_B01001I028	PCT_B01001I029	PCT_B01001I030	PCT_B01001I031
42003	05000US42003	Allegheny County	"Allegheny County, Pennsylvania"	pa	50	0	ACSSF	14					42	3																																									1221744	590342	32710	31374	32923	20265	15987	6331	7469	24380	48518	46266	37634	33661	35467	38058	42582	17153	24566	14335	19423	22593	15644	10769	12234	631402	31460	30074	31479	19375	16223	7511	7995	22638	47631	44510	37472	33239	36771	41050	46247	20088	26513	16440	21686	29022	22430	17414	24134	0	32.72727	1.818182	546.6667	544.8485	14.54545	23.63636	308.4849	406.0606	449.697	1.818182	14.54545	501.8182	501.2121	12.12121	1.212121	469.0909	406.0606	401.8182	317.5757	359.394	375.7576	284.2424	301.2121	287.8788	32.72727	2.424242	562.4243	560	21.81818	105.4545	371.5151	390.9091	465.4546	18.78788	24.84848	543.0303	543.6364	20	1.212121	553.9394	456.3636	432.1212	415.7576	449.0909	476.9697	439.394	366.0606	422.4243	48.32	2.68	2.57	2.69	1.66	1.31	0.52	0.61	2	3.97	3.79	3.08	2.76	2.9	3.12	3.49	1.4	2.01	1.17	1.59	1.85	1.28	0.88	1	51.68	2.58	2.46	2.58	1.59	1.33	0.61	0.65	1.85	3.9	3.64	3.07	2.72	3.01	3.36	3.79	1.64	2.17	1.35	1.78	2.38	1.84	1.43	1.98	976172	473643	22458	21474	23563	14692	11724	27777	37264	37125	57534	61621	73655	49745	23652	11359	502529	21877	20872	21949	13918	11777	27874	35667	34562	55217	63835	79481	58304	35295	21901	498.7879	317.5757	98.18182	429.697	422.4243	40	41.21212	73.93939	107.8788	98.18182	93.33334	80.60606	55.75758	37.57576	286.6667	292.7273	284.2424	81.81818	424.2424	428.4849	48.48485	30.90909	64.84849	93.33334	69.69697	80	64.24242	63.0303	30.30303	382.4243	382.4243	48.52	2.3	2.2	2.41	1.51	1.2	2.85	3.82	3.8	5.89	6.31	7.55	5.1	2.42	1.16	51.48	2.24	2.14	2.25	1.43	1.21	2.86	3.65	3.54	5.66	6.54	8.14	5.97	3.62	2.24	157060	72462	5588	5363	5833	3286	2594	6433	6531	4792	7529	8140	8343	5138	2124	768	84598	4895	4636	6172	3541	2609	6594	7408	5723	9499	9878	10701	7144	3863	1935	976.3636	568.4849	203.0303	306.6667	300.606	156.3636	83.63636	150.303	156.9697	124.8485	131.5152	110.9091	99.39394	52.72727	99.39394	91.51515	574.5455	224.2424	300.606	295.1515	109.0909	81.81818	175.7576	167.2727	110.303	140.6061	136.9697	85.45454	56.9697	136.9697	133.3333	46.14	3.56	3.41	3.71	2.09	1.65	4.1	4.16	3.05	4.79	5.18	5.31	3.27	1.35	0.49	53.86	3.12	2.95	3.93	2.25	1.66	4.2	4.72	3.64	6.05	6.29	6.81	4.55	2.46	1.23	1368	711	43	44	32	35	45	73	85	36	79	25	86	124	4	0	657	42	0	40	8	0	42	24	7	202	66	131	49	36	10	133.3333	100	25.45455	23.0303	24.84848	16.36364	20	20	37.57576	16.36364	30.30303	12.12121	33.93939	28.48485	3.636364	14.54545	80	17.57576	14.54545	18.78788	6.666667	14.54545	24.24242	15.15152	6.666667	47.27273	25.45455	32.12121	21.81818	13.33333	6.060606	51.97	3.14	3.22	2.34	2.56	3.29	5.34	6.21	2.63	5.77	1.83	6.29	9.06	0.29	0	48.03	3.07	0	2.92	0.58	0	3.07	1.75	0.51	14.77	4.82	9.58	3.58	2.63	0.73	45389	22583	1267	1417	1039	785	994	2150	2641	2852	4061	2413	1418	1002	460	84	22806	1462	1368	1226	761	1207	1937	2700	2509	3782	2562	1532	1124	448	188	467.2727	287.2727	107.2727	122.4242	110.303	56.9697	31.51515	93.93939	92.12122	58.18182	71.51515	70.90909	33.93939	18.78788	32.72727	32.72727	270.303	73.33334	112.7273	103.6364	41.21212	102.4242	101.2121	70.90909	84.24242	78.78788	53.33333	61.81818	48.48485	42.42424	40.60606	49.75	2.79	3.12	2.29	1.73	2.19	4.74	5.82	6.28	8.95	5.32	3.12	2.21	1.01	0.19	50.25	3.22	3.01	2.7	1.68	2.66	4.27	5.95	5.53	8.33	5.64	3.38	2.48	0.99	0.41	362	177	0	48	21	5	0	7	0	14	62	0	0	20	0	0	185	0	0	0	12	14	24	11	34	0	37	25	20	0	8	72.72727	53.33333	14.54545	35.15152	18.78788	6.060606	14.54545	8.484848	14.54545	14.54545	27.87879	14.54545	14.54545	15.75758	14.54545	14.54545	51.51515	14.54545	14.54545	14.54545	11.51515	13.93939	12.72727	10.90909	21.81818	14.54545	24.84848	15.15152	15.75758	14.54545	10.90909	48.9	0	13.26	5.8	1.38	0	1.93	0	3.87	17.13	0	0	5.52	0	0	51.1	0	0	0	3.31	3.87	6.63	3.04	9.39	0	10.22	6.91	5.52	0	2.21	6088	3013	382	229	213	105	90	308	327	288	569	296	165	30	11	0	3075	238	363	203	162	17	314	360	371	465	249	205	105	18	5	427.8788	252.7273	87.87878	74.54546	50.90909	35.15152	31.51515	67.87878	76.36364	77.57576	109.0909	76.36364	47.27273	15.75758	8.484848	14.54545	259.394	69.69697	88.48485	47.87879	44.84848	9.69697	93.33334	79.39394	85.45454	78.78788	55.15152	58.18182	40.60606	13.33333	5.454545	49.49	6.27	3.76	3.5	1.72	1.48	5.06	5.37	4.73	9.35	4.86	2.71	0.49	0.18	0	50.51	3.91	5.96	3.33	2.66	0.28	5.16	5.91	6.09	7.64	4.09	3.37	1.72	0.3	0.08	35305	17753	2972	2799	2222	1357	540	1432	1670	1159	1461	1030	634	292	162	23	17552	2946	2835	1889	973	599	1359	1461	1304	1546	1194	773	402	184	87	1049.091	612.1212	245.4545	213.9394	213.9394	166.0606	87.27273	172.1212	180	153.9394	131.5152	127.8788	101.2121	64.24242	47.27273	13.33333	614.5455	246.0606	219.3939	195.1515	98.18182	88.48485	175.1515	179.3939	150.303	158.7879	148.4848	104.2424	73.93939	49.09091	29.69697	50.28	8.42	7.93	6.29	3.84	1.53	4.06	4.73	3.28	4.14	2.92	1.8	0.83	0.46	0.07	49.72	8.34	8.03	5.35	2.76	1.7	3.85	4.14	3.69	4.38	3.38	2.19	1.14	0.52	0.25	959267	465123	21867	20686	23038	14404	11428	27027	36377	36068	56127	60858	73009	49448	23497	11289	494144	21253	20310	21242	13594	11433	27249	34892	33867	53969	62887	78746	57840	35044	21818	180.6061	132.7273	69.09091	422.4243	425.4546	24.84848	18.18182	53.33333	45.45454	10.30303	30.30303	19.39394	41.21212	15.15152	289.697	289.697	111.5152	35.75758	413.9394	412.1212	23.0303	10.30303	16.36364	44.24242	30.30303	42.42424	27.87879	52.12121	21.81818	379.394	379.394	48.49	2.28	2.16	2.4	1.5	1.19	2.82	3.79	3.76	5.85	6.34	7.61	5.15	2.45	1.18	51.51	2.22	2.12	2.21	1.42	1.19	2.84	3.64	3.53	5.63	6.56	8.21	6.03	3.65	2.27	25777	13053	1095	1265	937	525	478	1067	1436	1580	1993	1204	806	405	179	83	12724	1021	1188	1012	533	468	1072	1286	1192	1811	1269	914	538	298	122	0	0	0	103.6364	103.6364	0	0	0	0	0	0	0	0	0	27.27273	27.27273	0	0	79.39394	79.39394	0	0	0	0	0	0	0	0	0	24.84848	24.84848	50.64	4.25	4.91	3.64	2.04	1.85	4.14	5.57	6.13	7.73	4.67	3.13	1.57	0.69	0.32	49.36	3.96	4.61	3.93	2.07	1.82	4.16	4.99	4.62	7.03	4.92	3.55	2.09	1.16	0.47
